日期,渠道号,所属渠道,渠道类型,合作方式,部门,汇总类型,新增用户数,1日留存率,3日留存率,7日留存率,14日留存率,30日留存率,1日arpu净值,3日arpu净值,7日arpu净值,14日arpu净值,30日arpu净值,LT3,LT7,LT14,LT30,LT180预估,LT365预估,ltv1,ltv3,ltv7,ltv14,ltv30,ltv180预估,ltv365预估,新增单价,roi365预估,花费,活跃arpu,净值系数,活跃arpu净值,ltv180净值,ltv365净值,roi365净值,系数a,系数b,拟合优度
20190617,810541,广点通--亿科,线上CPC,付费推广,产品推广部,5,356,0.264045,0.235955,0.188202,0.162921,0,0.0325,0.040627,0.035562,0.037868,0,1.522472,2.373596,3.609551,3.609551,20.723307,35.025881,0.0325,0.061854,0.08441,0.136685,0,0.421533,0.712461,0.358371,1.988057,127.58,0.020341,2.65,0.053904,1.117062,1.888022,5.268351,0.2904,-0.2372,0.9565
20190617,815165,头条-优矩,线上CPC,付费推广,产品推广部,5,56,0.25,0.142857,0.142857,0,0,0.020357,0.036667,0.029211,0,0,1.446429,2.035714,2.357143,2.357143,0,0,0.020357,0.053036,0.059464,0,0,0,0,0,0,0,0.036208,2.65,0.095951,0,0,0,0,0,0
20190617,815782,京盟世纪,线上代理商,付费推广,产品推广部,5,220,0.427273,0.354545,0.259091,0.113636,0,0.399,0.223359,0.134894,0.093932,0,1.786364,2.990909,4.3,4.3,0,0,0.399,0.399,0.403455,0.403909,0,0,0,0,0,0,0.101456,2.65,0.268858,0,0,0,0,0,0
20190617,815466,头条-齐欣2,线上CPC,付费推广,产品推广部,5,321,0.323988,0.218069,0.146417,0.109034,0,0.031651,0.030911,0.035636,0.038257,0,1.538941,2.205607,3.056075,3.056075,9.941509,14.163896,0.031651,0.04757,0.078598,0.116916,0,0.327941,0.467224,2.721558,0.171675,873.62,0.032987,2.65,0.087416,0.869044,1.238144,0.454939,0.3244,-0.476,0.979
20190617,814957,辉煌明天,线上代理商,付费推广,产品推广部,5,123,0.414634,0.243902,0.219512,0.162602,0,0.029106,0.09372,0.125805,0.097391,0,1.682927,2.674797,4.113821,4.113821,17.27188,26.647033,0.029106,0.157724,0.336504,0.40065,0,0.447756,0.690798,0,0,0,0.025924,2.65,0.068699,1.186553,1.830615,0,0.4019,-0.3712,0.9438
20190617,814154,铉音dsp,线上CPC,付费推广,产品推广部,5,15,0.2,0.066667,0.066667,0.333333,0,0,0,0,0,0,1.333333,1.666667,2.466667,2.466667,0,0,0,0,0,0,0,0,0,0,0,0,0.0157,2.65,0.041605,0,0,0,0,0,0
20190617,815242,头条-齐欣,线上CPC,付费推广,产品推广部,5,36,0.388889,0,0,0,0,0.003333,0,0,0,0,1,1,1,1,0,0,0.003333,0,0,0,0,0,0,4.559167,0,164.13,0.030368,2.65,0.080475,0,0,0,0,0,0
20190617,815568,头条-优矩2,线上CPC,付费推广,产品推广部,5,114,0.289474,0.263158,0.201754,0.105263,0,0.008684,0.014884,0.020112,0.028422,0,1.508772,2.350877,3.447368,3.447368,12.075773,18.033565,0.008684,0.022456,0.047281,0.097982,0,0.459495,0.686195,3.128596,0.21933,356.66,0.038051,2.65,0.100835,1.217662,1.818417,0.581224,0.3161,-0.4095,0.922
20190617,815176,鼎智线上,线上代理商,付费推广,产品推广部,5,95,0.526316,0.315789,0.357895,0.284211,0,0.001053,0.023804,0.014268,0.014225,0,1.936842,3.305263,5.705263,5.705263,0,0,0.001053,0.046105,0.047158,0.081158,0,0,0,0,0,0,0.003336,2.65,0.00884,0,0,0,0,0,0
20190617,813193,广点通-派瑞,线上CPC,付费推广,产品推广部,5,198,0.39899,0.282828,0.191919,0.136364,0,0.019899,0.037308,0.044011,0.042922,0,1.707071,2.757576,3.888889,3.888889,14.825498,21.938212,0.019899,0.063687,0.121364,0.166919,0,0.404914,0.599176,4.773535,0.12552,945.16,0.027312,2.65,0.072377,1.073022,1.587816,0.332628,0.4293,-0.4326,0.9434
20190617,810389,岚宇,线上代理商,付费推广,产品推广部,5,61,0.508197,0.393443,0.278689,0.278689,0,0.012623,0.11823,0.093317,0.086604,0,1.852459,3.262295,5.213115,5.213115,0,0,0.012623,0.219016,0.304426,0.451475,0,0,0,0,0,0,0.018045,2.65,0.047819,0,0,0,0,0,0
20190617,815625,掌越科技,线上代理商,付费推广,产品推广部,5,112,0.330357,0.267857,0,0,0,0,0.012737,0,0,0,1.598214,1.866071,1.866071,1.866071,16.674006,26.172345,0,0.020357,0,0,0,0.030297,0.047555,0,0,0,0.001817,2.65,0.004815,0.080287,0.126021,0,0.3481,-0.3431,0.9732
20190617,815662,岚宇,线上代理商,付费推广,产品推广部,5,144,0.4375,0.347222,0.256944,0.145833,0,0.223681,0.124363,0.074447,0.051039,0,1.798611,3.013889,4.409722,4.409722,15.141917,21.940839,0.223681,0.223681,0.224375,0.225069,0,0.6258,0.906793,0,0,0,0.041329,2.65,0.109522,1.65837,2.403001,0,0.5025,-0.469,0.9097
20190617,815399,广点通-派瑞3,线上CPC,付费推广,产品推广部,5,410,0.404878,0.295122,0.258537,0.241463,0,0.044927,0.050904,0.04594,0.044055,0,1.726829,2.865854,4.607317,4.607317,28.601418,48.824624,0.044927,0.087902,0.131659,0.202976,0,0.886501,1.513319,3.109293,0.486709,1274.81,0.030995,2.65,0.082137,2.349228,4.010295,1.289779,0.396,-0.2307,0.9764
20190617,814146,康远互动,线上代理商,付费推广,产品推广部,5,163,0.380368,0.300613,0.226994,0.196319,0,0.007362,0.008467,0.015492,0.018745,0,1.680982,2.803681,4.251534,4.251534,22.071903,35.825172,0.007362,0.014233,0.043436,0.079693,0,0.403541,0.654992,0,0,0,0.018283,2.65,0.04845,1.069384,1.735729,0,0.3972,-0.3003,0.948
20190617,810540,广点通--亿科,线上CPC,付费推广,产品推广部,5,134,0.320896,0.261194,0.186567,0.186567,0,0.022463,0.037048,0.050467,0.03945,0,1.567164,2.395522,3.664179,3.664179,19.544018,32.319073,0.022463,0.05806,0.120896,0.144552,0,0.439701,0.727114,0.013657,53.242264,1.83,0.022498,2.65,0.05962,1.165208,1.926852,141.092,0.3081,-0.268,0.9479
20190617,813187,广点通-派瑞,线上CPC,付费推广,产品推广部,5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.024356,2.65,0.064543,0,0,0,0,0,0
20190617,815781,京盟世纪,线上代理商,付费推广,产品推广部,5,130,0.438462,0.346154,0.269231,0.130769,0,0.268308,0.155325,0.091066,0.06314,0,1.776923,3.030769,4.384615,4.384615,15.393662,22.416744,0.268308,0.276,0.276,0.276846,0,0.621442,0.904964,0,0,0,0.04037,2.65,0.106981,1.646821,2.398155,0,0.4976,-0.4614,0.8852
20190617,815465,奇兔,线下渠道,付费推广,产品推广部,5,326,0.358896,0.199387,0.131902,0.088957,0,0,0,0.006051,0.008621,0,1.607362,2.276074,3.070552,3.070552,9.311965,12.856699,0,0,0.013773,0.026472,0,0.075846,0.104718,0,0,0,0.008145,2.65,0.021584,0.200992,0.277503,0,0.3591,-0.5257,0.9986
20190617,814954,辉煌明天,线上代理商,付费推广,产品推广部,5,31,0.387097,0.225806,0.258065,0.064516,0,0.009677,0.095769,0.083659,0.058,0,1.677419,2.645161,3.870968,3.870968,0,0,0.009677,0.160645,0.22129,0.224516,0,0,0,0,0,0,0.013954,2.65,0.036978,0,0,0,0,0,0
20190617,812212,广点通-亿科2,线上CPC,付费推广,产品推广部,5,79,0.392405,0.189873,0.189873,0.151899,0,0.026962,0.036667,0.048612,0.056469,0,1.670886,2.64557,3.835443,3.835443,0,0,0.026962,0.061266,0.128608,0.216582,0,0,0,0.893924,0,70.62,0.021731,2.65,0.057587,0,0,0,0,0,0
20190617,813316,应用货架,线上代理商,付费推广,产品推广部,5,24,0.291667,0.208333,0.041667,0.166667,0,0.044167,0.050789,0.059167,0,0,1.583333,2,2.666667,2.666667,0,0,0.044167,0.080417,0.118333,0,0,0,0,0,0,0,0.015396,2.65,0.040799,0,0,0,0,0,0
20190617,811952,搜狗SEM-品众,线上CPC,付费推广,产品推广部,5,32,0.53125,0,0,0,0,0.0125,0,0,0,0,1,1,1,1,0,0,0.0125,0,0,0,0,0,0,3.195625,0,102.26,0.034956,2.65,0.092633,0,0,0,0,0,0
20190617,815547,玩咖--摩柏,DSP平台,付费推广,产品推广部,5,618,0.407767,0.297735,0.205502,0.150485,0,0.028511,0.027113,0.023583,0.024277,0,1.726537,2.723301,4.05178,4.05178,14.448557,21.165107,0.028511,0.046812,0.064223,0.098366,0,0.283293,0.414984,3.298835,0.125797,2038.68,0.019607,2.65,0.051959,0.750726,1.099708,0.333362,0.4439,-0.4489,0.9236
20190617,815171,曦倍信息,线上代理商,付费推广,产品推广部,5,215,0.386047,0.172093,0.134884,0.069767,0,0,0.000292,0.001159,0.004471,0,1.595349,2.246512,2.902326,2.902326,6.259235,7.84713,0,0.000465,0.002605,0.012977,0,0.062129,0.077891,0,0,0,0.009926,2.65,0.026304,0.164642,0.206411,0,0.3839,-0.6821,0.965
20190617,813192,广点通-派瑞,线上CPC,付费推广,产品推广部,5,64,0.390625,0.234375,0.171875,0.140625,0,0.007188,0.005234,0.013036,0.011925,0,1.671875,2.625,3.734375,3.734375,0,0,0.007188,0.00875,0.034219,0.044531,0,0,0,0,0,0,0.025281,2.65,0.066995,0,0,0,0,0,0
20190617,810065,红光,线上直客,付费推广,产品推广部,5,19,0.631579,0.263158,0.157895,0,0,0,0,0,0,0,2.052632,2.684211,3.473684,3.473684,0,0,0,0,0,0,0,0,0,0,0,0,0.022247,2.65,0.058955,0,0,0,0,0,0
20190617,815623,掌越科技,线上代理商,付费推广,产品推广部,5,128,0.28125,0.3125,0,0,0,0,0,0,0,0,1.539062,1.851562,1.851562,1.851562,19.158284,30.979512,0,0,0,0,0,0.000977,0.00158,0,0,0,0.000051,2.65,0.000135,0.002589,0.004187,0,0.346,-0.3027,0.7592
20190617,815660,头条-优矩,线上CPC,付费推广,产品推广部,5,100,0.35,0.32,0.24,0.18,0,0.022,0.038916,0.032659,0.045488,0,1.66,2.67,4.1,4.1,0,0,0.022,0.0646,0.0872,0.1865,0,0,0,4.2733,0,427.33,0.045046,2.65,0.119372,0,0,0,0,0,0
20190617,815398,广点通-派瑞3,线上CPC,付费推广,产品推广部,5,136,0.404412,0.316176,0.235294,0.161765,0,0.016912,0.020255,0.03231,0.037575,0,1.727941,2.897059,4.426471,4.426471,16.466923,24.642773,0.016912,0.035,0.093603,0.166324,0,0.449531,0.672723,3.332941,0.201841,453.28,0.027299,2.65,0.072342,1.191257,1.782716,0.534879,0.4586,-0.4195,0.8736
20190617,814089,岚宇,线上代理商,付费推广,产品推广部,5,46,0.608696,0.478261,0.347826,0.347826,0,0.002174,0.00099,0.008539,0.026791,0,2.195652,3.869565,6.434783,6.434783,0,0,0.002174,0.002174,0.033043,0.172391,0,0,0,0,0,0,0.006502,2.65,0.01723,0,0,0,0,0,0
20190617,810539,广点通--亿科,线上CPC,付费推广,产品推广部,5,45,0.311111,0.244444,0.155556,0.133333,0,0,0.005538,0.013723,0.02898,0,1.444444,2.088889,3.266667,3.266667,0,0,0,0.008,0.028667,0.094667,0,0,0,0.529111,0,23.81,0.019891,2.65,0.052711,0,0,0,0,0,0
20190617,812797,头条--亿科2,线上CPC,付费推广,产品推广部,5,18,0.388889,0.388889,0.222222,0,0,0.005556,0.00625,0.029483,0,0,1.777778,3.222222,3.722222,3.722222,0,0,0.005556,0.011111,0.095,0,0,0,0,0,0,0,0.022431,2.65,0.059442,0,0,0,0,0,0
20190617,815761,岚宇,线上代理商,付费推广,产品推广部,5,377,0.27321,0.169761,0.103448,0.095491,0,0.006472,0.007555,0.007762,0.006914,0,1.453581,2.002653,2.570292,2.570292,6.814227,9.141166,0.006472,0.010981,0.015544,0.017772,0,0.047379,0.063559,0,0,0,0.006953,2.65,0.018425,0.125554,0.168431,0,0.2797,-0.5564,0.9803
20190617,815432,头条-优矩,线上CPC,付费推广,产品推广部,5,491,0.460285,0.346232,0.258656,0.175153,0,0.028839,0.028024,0.026632,0.029677,0,1.845214,3.126273,4.723014,4.723014,21.484803,33.372571,0.028839,0.051711,0.083259,0.140163,0,0.437001,0.678798,2.941589,0.230759,1444.32,0.02034,2.65,0.053901,1.158053,1.798815,0.611511,0.4995,-0.3676,0.9605
20190617,814711,辉煌明天,线上代理商,付费推广,产品推广部,5,62,0.241935,0.177419,0.16129,0.129032,0,0.017581,0.016292,0.025682,0.024813,0,1.435484,2.129032,3.016129,3.016129,0,0,0.017581,0.023387,0.054677,0.074839,0,0,0,0,0,0,0.010193,2.65,0.027011,0,0,0,0,0,0
20190617,811940,搜狗SEM-品众,线上CPC,付费推广,产品推广部,5,77,0.545455,0.38961,0.272727,0.272727,0,0.042987,0.066382,0.086061,0.094388,0,1.974026,3.428571,5.415584,5.415584,0,0,0.042987,0.131039,0.295065,0.511169,0,0,0,3.616234,0,278.45,0.033238,2.65,0.088081,0,0,0,0,0,0
20190617,800521,2345线下,线下渠道,付费推广,产品推广部,5,26,0.346154,0.346154,0.346154,0.230769,0,0,0,0.001316,0,0,1.615385,2.923077,4.346154,4.346154,0,0,0,0,0.003846,0,0,0,0,0,0,0,0.005123,2.65,0.013576,0,0,0,0,0,0
20190617,815543,头条-优矩,线上CPC,付费推广,产品推广部,5,422,0.322275,0.2109,0.175355,0.127962,0,0.027393,0.061125,0.079466,0.087907,0,1.559242,2.305687,3.317536,3.317536,14.552118,22.577225,0.027393,0.095308,0.183223,0.291635,0,0.550041,0.853374,2.990853,0.285328,1262.14,0.037798,2.65,0.100165,1.457609,2.261441,0.756119,0.3154,-0.3556,0.9904
20190617,815163,头条-优矩,线上CPC,付费推广,产品推广部,5,109,0.266055,0.192661,0.174312,0.211009,0,0.017248,0.019012,0.022298,0.025372,0,1.486239,2.155963,3.330275,3.330275,14.988296,24.08326,0.017248,0.028257,0.048073,0.084495,0,0.354953,0.57034,12.413853,0.045944,1353.11,0.023682,2.65,0.062757,0.940625,1.511401,0.121752,0.2657,-0.3024,0.9736
20190617,813191,广点通-派瑞,线上CPC,付费推广,产品推广部,5,6532,0.341549,0.236834,0.180955,0.143295,0,0.035369,0.052513,0.051885,0.054643,0,1.607012,2.44703,3.57869,3.57869,16.557105,26.005428,0.035369,0.084389,0.126964,0.19555,0,0.552511,0.867801,4.318203,0.200964,28206.5,0.03337,2.65,0.08843,1.464154,2.299673,0.532555,0.3434,-0.3416,0.9958
20190617,810060,2345线下,线下渠道,付费推广,产品推广部,5,189,0.349206,0.26455,0.227513,0.142857,0,0.000529,0.001266,0.00169,0.003402,0,1.671958,2.597884,3.825397,3.825397,12.79991,18.56983,0.000529,0.002116,0.004392,0.013016,0,0.097587,0.141576,0,0,0,0.007624,2.65,0.020204,0.258606,0.375176,0,0.4064,-0.4604,0.902
20190617,815566,一栗科技,线上代理商,付费推广,产品推广部,5,107,0.327103,0.308411,0,0,0,0.009159,0.005537,0,0,0,1.654206,1.962617,1.962617,1.962617,25.774532,42.991908,0.009159,0.009159,0,0,0,0.050724,0.084608,0,0,0,0.001968,2.65,0.005215,0.134419,0.224211,0,0.4051,-0.2636,0.7619
20190617,815659,头条-优矩,线上CPC,付费推广,产品推广部,5,215,0.409302,0.265116,0.195349,0.162791,0,0.037395,0.047973,0.051003,0.048644,0,1.72093,2.781395,4.046512,4.046512,20.173226,32.136336,0.037395,0.082558,0.14186,0.196837,0,0.509031,0.810896,2.401907,0.337605,516.41,0.025233,2.65,0.066867,1.348932,2.148874,0.894653,0.3986,-0.326,0.9712
20190617,815392,应用宝-亨利嘉业,线上CPC,付费推广,产品推广部,5,3052,0.40924,0.308322,0.242792,0.203145,0,0.023077,0.035085,0.041446,0.046156,0,1.754587,2.89384,4.507864,4.507864,26.561224,44.390419,0.023077,0.06156,0.119938,0.208064,0,0.673619,1.125785,3.741504,0.300891,11419.07,0.025361,2.65,0.067207,1.78509,2.98333,0.797361,0.4128,-0.2607,0.9947
20190617,813860,岚宇,线上代理商,付费推广,产品推广部,5,198,0.277778,0.19697,0.131313,0.126263,0,0.010152,0.022867,0.024338,0.0239,0,1.515152,2.212121,3.121212,3.121212,14.869473,23.687748,0.010152,0.034646,0.053838,0.074596,0,0.34115,0.543468,0,0,0,0.022943,2.65,0.060799,0.904048,1.44019,0,0.2766,-0.3151,0.9739
20190617,810538,广点通--亿科,线上CPC,付费推广,产品推广部,5,54,0.425926,0.277778,0.222222,0.185185,0,0.024074,0.013684,0.018086,0.033105,0,1.759259,3,4.592593,4.592593,0,0,0.024074,0.024074,0.054259,0.152037,0,0,0,3.287778,0,177.54,0.020926,2.65,0.055454,0,0,0,0,0,0
20190617,815407,广点通-派瑞3,线上CPC,付费推广,产品推广部,5,20,0.4,0.35,0.3,0,0,0,0,0.02,0,0,1.65,3.05,3.35,3.35,0,0,0,0,0.061,0,0,0,0,7.1395,0,142.79,0.033221,2.65,0.088036,0,0,0,0,0,0
20190617,815758,蓝之悦网络,线上代理商,付费推广,产品推广部,5,144,0.444444,0.3125,0.284722,0.131944,0,0.281736,0.155441,0.094628,0.064597,0,1.8125,2.986111,4.395833,4.395833,15.328755,22.280153,0.281736,0.281736,0.282569,0.283958,0,0.723134,1.051066,0,0,0,0.047175,2.65,0.125014,1.916305,2.785325,0,0.5,-0.4641,0.9121
20190617,815431,头条-优矩,线上CPC,付费推广,产品推广部,5,111,0.405405,0.234234,0.243243,0.108108,0,0.013514,0.039267,0.069754,0.066315,0,1.720721,2.567568,3.837838,3.837838,11.691164,16.497086,0.013514,0.067568,0.179099,0.254505,0,0.342364,0.483101,3.449369,0.140055,382.88,0.029284,2.65,0.077603,0.907265,1.280218,0.371146,0.4253,-0.5014,0.9582
20190617,814681,岚宇,线上代理商,付费推广,产品推广部,5,227,0.555066,0.396476,0.215859,0.207048,0,0.045991,0.043789,0.041917,0.043834,0,1.964758,3.400881,5.101322,5.101322,23.222588,35.864091,0.045991,0.086035,0.142555,0.223612,0,0.534375,0.825269,0,0,0,0.023011,2.65,0.060979,1.416094,2.186963,0,0.5624,-0.3779,0.9462
20190617,811848,玩咖--摩柏,DSP平台,付费推广,产品推广部,5,32,0.46875,0.28125,0.15625,0.21875,0,0,0.01807,0.011196,0.013,0,1.78125,2.875,4.0625,4.0625,0,0,0,0.032188,0.032188,0.052812,0,0,0,0,0,0,0.017071,2.65,0.045238,0,0,0,0,0,0
20190616,813107,岚宇,线上代理商,付费推广,产品推广部,5,33,0.30303,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.015595,2.65,0.041327,0,0,0,0,0,0
20190616,815865,一栗科技,线上代理商,付费推广,产品推广部,5,112,0.508929,0.464286,0.294643,0.160714,0,0.265179,0.135113,0.077732,0.051986,0,1.973214,3.464286,5.214286,5.375,0,0,0.265179,0.266607,0.269286,0.271071,0,0,0,0,0,0,0.108602,2.65,0.287795,0,0,0,0,0,0
20190616,815542,掌越科技,线上代理商,付费推广,产品推广部,5,162,0.518519,0.41358,0.450617,0.290123,0,0,0,0,0.000949,0,2.08642,3.728395,5.981481,6.271605,30.814679,49.777385,0,0,0,0.005679,0,0.101442,0.163867,0,0,0,0.003292,2.65,0.008724,0.268821,0.434248,0,0.5968,-0.3157,0.8807
20190616,815161,头条-优矩,线上CPC,付费推广,产品推广部,5,257,0.330739,0.276265,0.22179,0.14786,0,0.038482,0.03523,0.027042,0.044725,0,1.607004,2.59144,3.894942,4.042802,16.913613,26.346579,0.038482,0.056615,0.070078,0.174202,0,0.556339,0.866618,2.460272,0.352245,632.29,0.032893,2.65,0.087166,1.474298,2.296538,0.933449,0.3717,-0.3561,0.9152
20190616,813189,广点通-派瑞,线上CPC,付费推广,产品推广部,5,344,0.31686,0.238372,0.18314,0.162791,0,0.023198,0.029077,0.032387,0.044589,0,1.575581,2.436047,3.610465,3.773256,15.299783,23.723427,0.023198,0.045814,0.078895,0.160988,0,0.49273,0.764013,3.53064,0.216395,1214.54,0.032205,2.65,0.085343,1.305735,2.024634,0.573447,0.3379,-0.3593,0.9476
20190616,800798,掌星清理,线上代理商,付费推广,产品推广部,5,694,0.423631,0.269452,0.226225,0.184438,0,0.004337,0.003478,0.005281,0.010686,0,1.756484,2.791066,4.198847,4.383285,21.357032,34.172269,0.004337,0.00611,0.014741,0.04487,0,0.326079,0.521742,0,0,0,0.015268,2.65,0.04046,0.864109,1.382616,0,0.4153,-0.321,0.9862
20190616,815401,广点通-派瑞3,线上CPC,付费推广,产品推广部,5,29,0.172414,0.137931,0,0,0,0,0,0,0,0,1.275862,1.551724,1.551724,1.551724,0,0,0,0,0,0,0,0,0,34.047586,0,987.38,0.021295,2.65,0.056432,0,0,0,0,0,0
20190616,815656,头条-优矩,线上CPC,付费推广,产品推广部,5,44,0.454545,0.227273,0.159091,0.113636,0,0.037727,0.0496,0.042655,0.032611,0,1.704545,2.568182,3.568182,3.681818,0,0,0.037727,0.084545,0.109545,0.116364,0,0,0,3.191591,0,140.43,0.034031,2.65,0.090182,0,0,0,0,0,0
20190616,815341,成都聚连,线上代理商,付费推广,产品推广部,5,430,0.302326,0.246512,0.202326,0.137209,0,0.025163,0.026869,0.029953,0.029775,0,1.567442,2.472093,3.611628,3.748837,17.088276,27.211586,0.025163,0.042116,0.074047,0.107535,0,0.509077,0.81066,0,0,0,0.029791,2.65,0.078946,1.349054,2.148249,0,0.3294,-0.3217,0.9585
20190616,813682,头条官方优化-亿科（齐欣）,线上CPC,付费推广,产品推广部,5,264,0.280303,0.185606,0.17803,0.121212,0,0.03697,0.037873,0.045615,0.058687,0,1.496212,2.185606,3.143939,3.265152,12.519594,19.13693,0.03697,0.056667,0.099697,0.184508,0,0.337641,0.516104,1.651629,0.312482,436.03,0.026969,2.65,0.071468,0.894749,1.367676,0.828077,0.2862,-0.3728,0.981
20190616,810467,广点通--亿科,线上CPC,付费推广,产品推广部,5,6358,0.265964,0.173954,0.146272,0.115445,0,0.031433,0.036022,0.037768,0.043185,0,1.466184,2.114344,2.979396,3.094841,13.190921,20.689274,0.031433,0.052815,0.079855,0.128666,0,0.382128,0.599348,4.019265,0.149119,25554.49,0.028969,2.65,0.076768,1.012639,1.588272,0.395165,0.2617,-0.3343,0.9877
20190616,815559,掌越科技,线上代理商,付费推广,产品推广部,5,76,0.552632,0.381579,0.421053,0,0,0,0.002484,0.002414,0,0,2.118421,3.815789,4.236842,4.236842,0,0,0,0.005263,0.009211,0,0,0,0,0,0,0,0.00235,2.65,0.006228,0,0,0,0,0,0
20190616,815738,掌越科技,线上代理商,付费推广,产品推广部,5,93,0.516129,0.451613,0.333333,0.204301,0,0.282151,0.156383,0.084971,0.054467,0,2.021505,3.72043,5.849462,6.053763,0,0,0.282151,0.316129,0.316129,0.318602,0,0,0,0,0,0,0.037844,2.65,0.100287,0,0,0,0,0,0
20190616,815429,头条-优矩,线上CPC,付费推广,产品推广部,5,300,0.373333,0.24,0.203333,0.156667,0,0.048,0.032602,0.039657,0.053229,0,1.626667,2.53,3.716667,3.873333,15.267663,23.284424,0.048,0.053033,0.100333,0.197833,0,0.467099,0.712364,3.012333,0.236482,903.7,0.030594,2.65,0.081074,1.237812,1.887765,0.626677,0.371,-0.385,0.9633
20190616,814613,应用宝-亨利嘉业,线上CPC,付费推广,产品推广部,5,57,0.315789,0.245614,0.280702,0.22807,0,0.010526,0.014,0.012467,0.014229,0,1.578947,2.631579,4.438596,4.666667,0,0,0.010526,0.022105,0.032807,0.063158,0,0,0,0,0,0,0.026293,2.65,0.069676,0,0,0,0,0,0
20190616,811641,头条--品众,线上CPC,付费推广,产品推广部,5,79,0.35443,0.227848,0.21519,0.151899,0,0.026582,0.054724,0.055567,0.052253,0,1.607595,2.455696,3.708861,3.860759,0,0,0.026582,0.087975,0.136456,0.193797,0,0,0,0,0,0,0.024107,2.65,0.063884,0,0,0,0,0,0
20190616,815471,头条-齐欣2,线上CPC,付费推广,产品推广部,5,76,0.407895,0.302632,0.223684,0,0,0.007632,0.026822,0.028905,0,0,1.697368,2.763158,3.921053,3.921053,0,0,0.007632,0.045526,0.079868,0,0,0,0,2.428684,0,184.58,0.036483,2.65,0.09668,0,0,0,0,0,0
20190616,815833,邻度dsp,DSP平台,付费推广,产品推广部,5,314,0.44586,0.356688,0.328025,0.267516,0,0.031369,0.021927,0.027118,0.038651,0,1.834395,3.171975,5.124204,5.39172,0,0,0.031369,0.040223,0.086019,0.198057,0,0,0,2.1,0,659.4,0.034095,2.65,0.090352,0,0,0,0,0,0
20190616,815537,移动MM,线上代理商,付费推广,产品推广部,5,337,0.412463,0.287834,0.284866,0.222552,0,0.054421,0.049949,0.050463,0.049757,0,1.762611,2.946588,4.637982,4.860534,24.546842,40.117052,0.054421,0.088042,0.148694,0.230772,0,1.287605,2.10434,0,0,0,0.052455,2.65,0.139006,3.412153,5.576501,0,0.4311,-0.2928,0.94
20190616,815156,头条-齐欣,线上CPC,付费推广,产品推广部,5,40,0.4,0.275,0.25,0.175,0,0.0445,0.082154,0.069528,0.091017,0,1.625,2.65,4.425,4.6,0,0,0.0445,0.1335,0.18425,0.40275,0,0,0,0.33,0,13.2,0.026764,2.65,0.070925,0,0,0,0,0,0
